Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1737.5	48.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8052373158756136	0.0	1.0024549918166938	0.8387888707037643	0.2864157119476268	0.18412438625204583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00252596476517295	0.0	0.00234142292480331	0.00552568729375457	0.00432019070813324	0.00481502831425452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.60578	1737.0			2.58456			4.69718				73.94													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1742.5	46.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.365175857577073	0.0	1.519756838905775	0.9335649153278333	0.34737299174989145	0.1519756838905775	0.04342162396873643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223384639096928	0.0	0.00354967906967266	0.00607569751738008	0.00522465807268631	0.00371907948251018	0.00263445485284385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.6059	1742.0			2.57898			4.6972				74.7													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1747.5	44.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1462200090538706	0.0	0.9506564056133997	0.5658669081032142	0.09053870529651425	0.06790402897238569	0.04526935264825713	0.0	0.022634676324128564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208850072325213	0.0	0.00222043754571013	0.00351553205637749	0.00122500088990169	0.00168184085131318	0.00197720037999501	0.0	0.00555899721307493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.60632	1747.0			2.5729			4.69716				74.68													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1752.5	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.853427895981088	0.0	1.5602836879432624	0.9456264775413712	0.28368794326241137	0.2364066193853428	0.16548463356973997	0.07092198581560284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255795428310704	0.0	0.00364433717819726	0.006586085044778	0.00440962674969444	0.00595338601795015	0.00778544837700514	0.00784504909123056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.60726	1752.0			2.56632			4.69718				74.84													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1757.5	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4751773049645394	0.0	1.0401891252955084	1.0874704491725768	0.3546099290780142	0.33096926713947994	0.2600472813238771	0.047281323877068564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00230686674611494	0.0	0.00242955811879817	0.0071195942356708	0.00494074280911556	0.00809932865079994	0.011186833721928	0.00454486852879542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.60752	1757.0			2.56096			4.69718				74.88													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1762.5	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.120567375886525	0.0	1.6548463356973997	0.9929078014184398	0.3782505910165485	0.2127659574468085	0.2127659574468085	0.047281323877068564	0.023640661938534282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00207147218018484	0.0	0.003865206098088	0.0065004990847429	0.00580333024919226	0.00571116507765054	0.0103121744730376	0.00429305228231496	0.00621770919235557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.60798	1762.0			2.55434			4.69704				74.92													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1767.5	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.404255319148936	0.0	1.702127659574468	1.0874704491725768	0.18912529550827425	0.2364066193853428	0.18912529550827425	0.023640661938534282	0.023640661938534282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225978783292892	0.0	0.00397564055803338	0.00735667435697023	0.00255889074779464	0.00610051837690656	0.00793279618503182	0.00213949270044934	0.00464773327021922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.608	1767.0			2.54868			4.69722				75.2													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1772.5	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.546099290780142	0.0	1.182033096926714	1.0401891252955084	0.4728132387706856	0.18912529550827425	0.2127659574468085	0.023640661938534282	0.023640661938534282	0.023640661938534282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00235394565930096	0.0	0.00276086149863429	0.00681004666020685	0.00685425937188858	0.00502754706048167	0.00944849611103994	0.00268515874610129	0.00428748229446041	0.0126894867957731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.60866	1772.0			2.53554			4.69688				75.62													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1777.5	43.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.047178538390379	0.0	1.3876040703052728	1.2025901942645698	0.48566142460684547	0.23126734505087881	0.13876040703052728	0.0	0.02312673450508788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268656841550653	0.0	0.00324101132448373	0.00841443643541867	0.00766086352587956	0.00596789841219121	0.00649732873788932	0.0	0.00419427615762431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.60918	1777.0			2.52566			4.69716				76.1													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1782.5	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.978723404255319	0.0	1.3617021276595744	0.9361702127659575	0.1276595744680851	0.19148936170212766	0.1276595744680851	0.0425531914893617	0.0425531914893617	0.0	0.02127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00264112702973568	0.0	0.0031805124464267	0.00612904199418616	0.0019843320373625	0.00527246769294626	0.00574967440872696	0.00411555168006315	0.00742872533669236	0.0	0.0135773274180813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.60982	1782.0			2.5174			4.69722				76.48													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1787.5	47.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77555277430121	0.0	1.2724238631622862	1.1055486024196914	0.39632874426366294	0.2711722987067167	0.16687526074259493	0.08343763037129746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025062597901969	0.0	0.00297198620147103	0.00692416814809894	0.00579084931748327	0.00680291942783286	0.00697344450731551	0.00789603815327406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.61022	1787.0			2.5141			4.69718				76.54													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1792.5	47.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5252398831873175	0.0	1.2515644555694618	1.0429703796412182	0.229453483521068	0.2503128911138924	0.1251564455569462	0.04171881518564873	0.020859407592824366	0.0	0.020859407592824366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023400989201286	0.0	0.00292326511620101	0.00675852589367549	0.00353300454001742	0.00632954972941011	0.00530873095663343	0.00333119374229802	0.00347676655703112	0.0	0.0144295562692316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.61044	1792.0			2.50934			4.69722				76.6													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1797.5	46.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.64741641337386	0.0	1.4980460269214069	1.1506730351715153	0.2822405557967868	0.2822405557967868	0.26052974381241856	0.0	0.04342162396873643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024212012495667	0.0	0.00349896936867733	0.00756966499286742	0.00421224376790952	0.00748595427099168	0.0137293068827137	0.0	0.0100372533868997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.61082	1797.0			2.50164			4.69724				76.36													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1802.5	44.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1009506564056135	0.0	1.2675418741511997	1.1090991398822998	0.3395201448619285	0.27161611588954276	0.22634676324128566	0.11317338162064283	0.04526935264825713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205845035313339	0.0	0.00296058339428017	0.00707203611489944	0.00494929058966479	0.0067273634052527	0.00991453126516961	0.0120773196592407	0.00857998381340205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.61128	1802.0			2.492			4.6972				76.64													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1807.5	40.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.562592775853538	0.0	1.3607125185551707	0.8659079663532904	0.24740227610094012	0.29688273132112813	0.27214250371103416	0.04948045522018803	0.024740227610094014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236489424376282	0.0	0.00317820102749761	0.00554498634764237	0.00364631729519777	0.00781509182572077	0.0132178993175121	0.00562009970114223	0.00486390691069453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.61178	1807.0			2.4814			4.6972				76.84													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1812.5	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4278959810874707	0.0	1.2765957446808511	1.1347517730496455	0.40189125295508277	0.2127659574468085	0.1182033096926714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00227548080399093	0.0	0.00298173041852503	0.00766622193243417	0.00598036893566596	0.00512263564182486	0.00478314242116285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.61204	1812.0			2.47728			4.69716				77.3													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1817.5	48.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6211129296235676	0.0	1.411620294599018	1.1456628477905073	0.45008183306055644	0.2864157119476268	0.0818330605564648	0.0204582651391162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00240374066363233	0.0	0.00329710575125364	0.00756896436353972	0.00623798372149269	0.00751833872881062	0.00340666193935514	0.00208157523606872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.61248	1817.0			2.46952			4.69702				77.4													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1822.5	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3404255319148937	0.0	1.425531914893617	1.0	0.46808510638297873	0.3191489361702128	0.1276595744680851	0.0425531914893617	0.02127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022174168110615	0.0	0.00332959896735295	0.00629799709369809	0.00669316769643329	0.00790465200117192	0.00562936480425587	0.00386374705408346	0.00597777425414735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.6128	1822.0			2.46354			4.69722				77.52													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1827.5	43.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4458834412580943	0.0	1.549491211840888	0.8325624421831637	0.32377428307123035	0.20814061054579092	0.09250693802035152	0.02312673450508788	0.02312673450508788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228742110805985	0.0	0.00361912931234017	0.00545072904621299	0.00466014533736703	0.00501127399743737	0.00421488831509805	0.00209298198957001	0.00528957734383858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.61302	1827.0			2.45902			4.69724				77.66													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1832.5	43.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2377428307123033	0.0	1.6651248843663273	1.179463459759482	0.30064754856614245	0.20814061054579092	0.06938020351526364	0.04625346901017576	0.02312673450508788	0.02312673450508788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214925473240522	0.0	0.00388921358938048	0.00737397684037323	0.00426340681138091	0.00529914165626514	0.00265897806722963	0.00447342573919907	0.00385467596540407	0.00924259855974669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.61336	1832.0			2.45244			4.69724				78.06													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1837.5	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5319148936170213	0.0	1.425531914893617	1.3191489361702127	0.3191489361702128	0.2765957446808511	0.19148936170212766	0.06382978723404255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00234452987666376	0.0	0.00332959896735295	0.00813850910071534	0.00434383621516356	0.00733623518557184	0.00911994309569798	0.00653190454757657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.61336	1837.0			2.44868			4.69708				78.2													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1842.5	46.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4737299174989142	0.0	1.519756838905775	1.1506730351715153	0.5644811115935736	0.10855405992184107	0.08684324793747286	0.04342162396873643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00230590595196829	0.0	0.00354967906967266	0.00749708944553086	0.0082146256724712	0.00300394076959094	0.00412067120958142	0.00417385885297539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.61358	1842.0			2.44262			4.69728				78.56													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	1847.5	44.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8705296514259846	0.0	1.2901765504753282	0.9506564056133997	0.49796287913082843	0.15844273426889996	0.13580805794477138	0.09053870529651425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025693066451519	0.0	0.00301345095489232	0.00637520983941305	0.00701099508871579	0.00444082381393944	0.00593160113998503	0.00823404672238249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.61396	1847.0			2.4324			4.69736				78.82													
